intercolumnar distance,upper margin,lower margin,exploitation,row number,modular ratio,interlinear spacing,weight,peak number,modular ratio/ interlinear spacing
-0.301743,-0.511072,0.463236,0.710665,0.261718,1.0623360000000002,0.484429,0.186038,0.594169,0.798822
0.327793,0.179832,0.157386,-0.508846,0.17234000000000002,0.273364,0.069175,0.7969430000000001,0.438262,0.340426
0.080916,0.650903,-0.023991,0.472826,0.261718,1.26996,0.220177,-0.791625,-0.5283640000000001,1.159282
0.7721720000000001,0.030659,0.075589,0.371824,0.976743,-1.096956,-1.025587,0.44189399999999995,1.061891,-0.31409499999999996
0.37716900000000003,0.164129,0.139604,-0.241825,0.17234000000000002,-0.474083,-0.006326,-0.7249329999999999,-0.9649049999999999,-0.305802
0.599358,-2.426761,0.011573,0.5402600000000001,0.976743,-0.183409,-1.554093,0.065585,1.6855200000000001,0.959023
-0.091897,0.34470700000000004,0.182281,0.722749,0.261718,-0.14188399999999998,0.144676,-0.198989,0.594169,-0.090895
-0.042522000000000004,0.540986,0.253409,-0.8363780000000001,0.261718,0.273364,-0.308329,0.260651,-0.403638,0.561312
0.15498,-0.330495,0.299642,-0.33363699999999996,0.08296100000000001,0.9792860000000001,0.144676,-0.6547069999999999,-0.684271,0.9247620000000001
0.29076199999999996,0.156278,0.136047,1.401386,0.08296100000000001,0.522513,-2.8376069999999998,0.314393,0.001721,-1.3154430000000001
-0.153617,9.65621,0.05425,0.56598,-1.0789549999999999,1.35301,0.257927,-0.311598,-0.091823,1.204887
0.167323,0.148427,0.278304,-0.289596,0.261718,1.560634,0.597681,-1.7940040000000002,-1.432627,1.163297
0.17966700000000002,0.258344,0.189393,-0.133304,0.17234000000000002,-0.9308559999999999,0.55993,-0.498802,0.40708,-0.995669
0.14263599999999999,0.48602799999999996,0.025799000000000002,0.5454220000000001,0.17234000000000002,-0.889332,-0.081827,-0.19132000000000002,-0.8401790000000001,-0.642116
-0.017834,0.132725,0.125378,1.357345,0.261718,0.8962370000000001,0.182426,0.976458,-0.029461,0.8341799999999999
0.17966700000000002,0.258344,0.189393,-0.133304,0.17234000000000002,-0.30798400000000004,-0.081827,-0.06665399999999999,0.18880999999999998,-0.110027
0.401857,-0.26768600000000004,0.299642,-0.808002,0.261718,0.190314,0.899684,-0.756949,0.001721,-0.195377
-0.252367,0.06991499999999999,0.24629600000000001,0.52355,0.261718,0.024215,-0.006326,1.300599,1.186617,0.157815
0.15498,-0.040001,0.363657,1.200934,0.261718,0.10726500000000001,0.257927,0.034015,-0.746634,0.058962
0.46357600000000004,0.109171,0.22495700000000002,-1.411178,0.261718,-0.515608,0.031425,0.19027,-0.65309,-0.361014
-0.202992,0.36826,0.388552,0.915832,0.17234000000000002,1.145386,0.220177,0.17798,0.126447,1.029593
4.462983,-0.181323,0.306755,-2.963951,0.261718,-0.30798400000000004,0.106925,-0.186563,-0.5283640000000001,-0.2205
0.426544,-0.055704,-0.08445,0.139087,0.976743,0.688613,-0.912336,-0.033279,1.061891,1.375334
0.117948,-0.212727,0.23206999999999997,0.807221,-1.0789549999999999,0.356414,0.408929,0.141848,-0.185368,0.22614299999999998
-0.635027,-0.448263,0.299642,1.407861,0.17234000000000002,2.349606,-0.308329,0.6421060000000001,2.620965,2.517727
-0.116585,0.28189699999999995,0.335206,-0.518215,0.08296100000000001,-0.22493400000000002,0.220177,0.795254,0.843621,-0.20179
-0.33877399999999996,-0.26768600000000004,0.44189799999999996,0.616019,0.440474,1.0208110000000001,-1.440842,1.40315,0.9995280000000001,2.1248259999999997
-0.10424100000000001,-0.07925700000000001,0.011573,0.22090300000000002,0.261718,-0.391033,0.408929,0.6293300000000001,0.251173,-0.450668
0.117948,-0.212727,0.23206999999999997,0.807221,-1.0789549999999999,-0.30798400000000004,0.371178,-0.5095970000000001,-0.777816,-0.359989
-0.017834,-0.330495,0.48813100000000004,-0.183313,0.17234000000000002,0.024215,0.144676,0.069953,-0.278912,0.069065
-3.498799,-0.22843000000000002,-3.210528,-0.316957,-4.9222150000000005,2.72333,-0.119577,-1.206843,-1.183175,2.725798
0.29076199999999996,0.109171,-0.112901,0.221262,0.261718,1.602159,0.899684,-0.775937,-0.5283640000000001,1.032173
-0.042522000000000004,0.10132000000000001,0.288973,0.7221529999999999,0.261718,-0.10036,-0.157328,1.328576,0.562987,0.12147999999999999
-0.351118,-0.24413200000000002,0.594823,1.592678,0.797987,-0.432558,-1.403091,1.545213,2.4338759999999997,0.6487
0.019197,-0.016447999999999997,0.32453699999999996,-0.20781,0.261718,-0.432558,0.484429,-0.616634,-0.029461,-0.494597
0.266074,0.21123699999999998,0.11470899999999999,0.937882,0.261718,2.100457,0.597681,-0.058674000000000004,-0.154186,1.6311799999999999
0.14263599999999999,-0.000745,0.153829,0.9558450000000001,0.261718,-0.058835000000000005,0.446679,0.9182899999999999,0.157628,-0.165155
0.438888,0.19553399999999999,0.14315999999999998,-0.809435,0.261718,-0.764757,0.408929,-0.072323,-0.247731,-0.7821239999999999
-0.017834,0.336855,0.235627,-0.5111439999999999,-0.81082,-1.2630549999999998,0.333428,-0.18753399999999998,-0.341275,-1.1874049999999998
0.167323,0.588093,-0.002652,-0.309259,0.261718,0.480988,0.295677,1.554183,-0.029461,0.391407
0.10560399999999999,-0.149918,0.438342,0.934659,0.261718,0.813187,0.484429,0.744696,-0.154186,0.568364
0.17966700000000002,-0.047852,0.27474699999999996,-0.605223,0.261718,-0.598658,0.55993,0.020424,0.032902,-0.715507
-0.42518100000000003,-0.220579,0.306755,0.496637,0.261718,0.647088,0.069175,0.155225,0.687713,0.692375
-0.030177999999999996,-0.189174,0.24273899999999998,-0.40879899999999997,0.261718,-0.30798400000000004,0.371178,-0.683617,-0.43482,-0.343896
-0.22768000000000002,0.289748,-0.006209,0.395814,0.261718,-0.183409,0.257927,-0.45106,-0.777816,-0.19299000000000002
-0.400494,-0.16562000000000002,0.392108,0.485626,0.261718,-0.474083,0.031425,1.092951,1.3737059999999999,-0.327248
0.57467,-0.134216,0.160942,1.252465,0.976743,0.024215,-0.9500860000000001,1.44336,1.280161,0.771227
-0.017834,-0.44041199999999997,0.26763400000000004,1.39515,0.261718,0.356414,-0.006326,1.35038,0.46944300000000005,0.47758900000000004
-3.498799,0.745117,0.150273,0.685183,-4.9222150000000005,-0.889332,0.55993,0.979196,-2.243345,-0.959672
-0.16596,0.007106,-2.1720580000000003,-0.165858,0.261718,-1.1800059999999999,0.408929,1.4080629999999998,0.718895,-1.152385
-0.030177999999999996,0.09346900000000001,0.235627,1.206186,0.261718,1.103861,0.069175,0.260302,0.251173,1.097596
0.327793,0.50173,0.050694,-1.0183010000000001,0.261718,0.231839,0.295677,-1.609693,-0.65309,0.164553
0.29076199999999996,0.077766,0.11826500000000001,0.275805,0.261718,0.10726500000000001,0.144676,0.217996,-0.341275,0.15075
-0.10424100000000001,0.022808000000000002,0.37788299999999997,1.279945,0.17234000000000002,1.35301,0.257927,1.035423,1.529613,1.248406
0.10560399999999999,0.10132000000000001,0.24629600000000001,0.08707999999999999,0.261718,-1.22153,-0.006326,-2.496162,-2.929337,-0.9960540000000001
-0.091897,0.258344,0.445454,1.6435819999999999,0.08296100000000001,-0.266459,0.333428,0.86682,0.46944300000000005,-0.30274
0.364825,-0.149918,0.17161099999999999,0.042769999999999996,0.261718,-0.30798400000000004,0.333428,0.523205,-0.216549,-0.340412
0.043885,0.187683,0.303198,-0.717056,-1.79398,0.314889,0.144676,1.567483,0.562987,0.332336
8.314263,-0.087108,0.527252,0.6596420000000001,-3.134652,-0.432558,0.484429,0.42803100000000005,0.344717,-0.5199729999999999
-0.240024,-0.29909,0.694403,0.955725,0.6192300000000001,-2.093552,1.0129350000000001,1.369873,1.7790650000000001,-1.6150129999999998
0.29076199999999996,-0.189174,0.07914500000000001,-0.085921,0.976743,-1.470679,-1.063338,-0.435566,1.560794,-0.6876479999999999
0.117948,-0.008597,0.623275,-0.855684,0.17234000000000002,0.771662,0.484429,0.050013,-0.278912,0.532524
0.229043,0.014957,0.395665,-1.399572,0.08296100000000001,-1.38763,-2.988609,-1.009466,0.562987,-2.474351
-0.375806,-0.29123899999999997,-3.210528,-0.835274,0.08296100000000001,0.522513,0.144676,-0.29063,-0.37245700000000004,0.513754
0.031541,-0.11851300000000001,0.37432600000000005,-0.066706,0.261718,0.024215,0.144676,0.653366,0.62535,0.062301999999999996
-0.32643,-0.07925700000000001,0.23918299999999998,0.5669350000000001,0.261718,0.771662,0.144676,0.212404,0.656532,0.744261
0.13029200000000002,-0.157769,0.577041,-0.670986,0.17234000000000002,-1.22153,0.295677,-0.628633,-0.341275,-1.13153
0.364825,-0.047852,-0.038216,0.327813,0.261718,1.0208110000000001,0.55993,-0.25376,-0.216549,0.708011
0.303106,-0.354049,0.306755,-0.9184629999999999,0.17234000000000002,-0.681707,0.257927,-0.869539,-0.310094,-0.6345569999999999
0.056228999999999994,-0.730905,0.44189799999999996,0.183695,0.261718,1.8928330000000002,0.069175,-0.26752600000000004,0.251173,1.8445080000000003
1.0190489999999999,0.030659,0.335206,-2.318136,-4.654081,-1.636779,1.805694,-2.967859,-2.368071,-2.0827400000000003
0.266074,0.164129,0.11826500000000001,0.320234,0.261718,-0.432558,0.220177,-0.801236,-1.089631,-0.389356
0.14263599999999999,-0.000745,0.153829,0.9558450000000001,0.261718,-0.391033,-0.270579,1.079942,0.157628,-0.08377000000000001
-0.116585,-0.07925700000000001,0.381439,1.540879,0.17234000000000002,0.273364,0.182426,0.359146,2.090879,0.26469499999999996
0.661077,-0.09496,0.015130000000000001,0.751961,0.976743,-0.058835000000000005,-1.138838,0.84391,0.812439,0.775857
0.019197,0.077766,0.349432,-0.356523,0.261718,-1.38763,-0.119577,0.028074,0.7500760000000001,-1.093918
0.056228999999999994,0.48602799999999996,0.10404000000000001,-0.053337999999999997,0.261718,1.186911,0.106925,-1.8353970000000002,-1.526171,1.194869
-0.22768000000000002,0.289748,-0.006209,0.395814,0.261718,-0.183409,0.408929,0.756443,0.219991,-0.263549
-0.10424100000000001,0.022808000000000002,0.37788299999999997,1.279945,0.17234000000000002,-0.058835000000000005,0.031425,0.585742,0.8748020000000001,0.07602
0.14263599999999999,0.20338499999999998,-0.006209,-0.8348270000000001,0.261718,2.515706,0.295677,-2.397707,-2.274526,2.1981450000000002
-0.017834,-2.426761,0.278304,0.506662,0.17234000000000002,0.730137,0.673182,0.0076879999999999995,0.126447,0.39158699999999996
0.080916,0.20338499999999998,0.310311,0.26950999999999997,0.261718,-0.432558,0.597681,1.124112,0.46944300000000005,-0.572533
-0.042522000000000004,0.187683,0.22495700000000002,0.290963,0.261718,-0.14188399999999998,0.220177,0.659269,0.438262,-0.112751
0.043885,0.19553399999999999,0.260522,-0.393821,0.261718,0.356414,0.220177,0.409353,-0.185368,0.334579
0.09326,-1.6808990000000001,0.356544,0.180532,0.17234000000000002,-0.14188399999999998,1.805694,1.411422,0.62535,-0.890476
0.080916,0.164129,0.19295,0.8190069999999999,0.261718,0.564038,0.55993,0.9412389999999999,0.064084,0.33668899999999996
0.117948,-0.29123899999999997,0.306755,0.25599299999999997,0.17234000000000002,-0.598658,-0.157328,0.31814000000000003,-0.185368,-0.343377
-0.26471100000000003,0.156278,0.402778,1.483948,0.17234000000000002,0.771662,0.408929,1.963382,2.246787,0.588581
0.364825,-0.189174,0.5023569999999999,0.22329000000000002,-1.168333,-3.837595,-0.081827,0.267776,-2.274526,-3.3781120000000002
0.426544,-0.055704,-0.08445,0.139087,0.976743,-0.01731,-0.912336,0.07684500000000001,1.155435,0.6847439999999999
-0.128929,-0.134216,0.26407800000000003,0.430695,0.261718,0.522513,-0.006326,-0.49536499999999994,-0.060641999999999995,0.605313
0.13029200000000002,-0.024299,0.24629600000000001,0.12100599999999999,0.08296100000000001,2.6402799999999997,-2.875357,-1.400492,-1.5885340000000001,-1.931545
-3.498799,0.45462299999999994,0.128935,-5.440122,-0.006417,-0.557133,0.408929,-0.386853,-0.247731,-0.597777
0.31545,0.540986,0.029355000000000003,-0.395163,0.261718,-1.013906,0.371178,0.196075,0.656532,-0.984072
0.056228999999999994,0.124874,0.136047,0.14974,0.17234000000000002,-1.1384809999999999,0.748682,0.44047700000000006,0.375899,-1.2658120000000002
0.080916,-0.071406,0.160942,1.2255209999999999,0.17234000000000002,-0.30798400000000004,-0.157328,0.009474,-0.65309,-0.061095000000000003
0.006853,0.077766,0.342319,-0.12859,0.261718,-0.266459,-0.195078,-0.43729399999999996,-0.060641999999999995,-0.009932
-3.498799,-0.03215,-2.481465,-0.333876,-4.9222150000000005,0.688613,0.597681,-0.500025,0.032902,0.403992
0.25373,-0.338346,0.352988,-1.1542430000000001,0.17234000000000002,-0.681707,-0.195078,-0.519537,-0.497183,-0.40665500000000004
0.488263,-0.49537,0.111153,0.334258,0.976743,0.647088,-1.138838,0.499946,1.342524,1.512413
0.25373,0.336855,0.086258,-0.9795709999999999,0.261718,-0.889332,0.220177,-1.5492920000000001,-0.060641999999999995,-0.783932
-0.091897,0.2976,0.07914500000000001,0.196496,0.261718,-0.474083,0.220177,0.737338,0.375899,-0.422134
-3.498799,0.062064,0.338762,0.963304,-4.9222150000000005,-0.557133,0.220177,1.0133860000000001,-1.650897,-0.500167
0.13029200000000002,0.336855,0.100483,0.382834,0.17234000000000002,0.854712,0.55993,-0.294707,-0.746634,0.571522
0.117948,0.321153,-3.210528,0.642753,0.351096,0.9377620000000001,-0.081827,1.410587,0.064084,1.030329
0.031541,-0.024299,0.545034,-2.187595,0.261718,-0.9308559999999999,0.55993,-2.788014,-1.8691669999999998,-0.990051
0.031541,-0.346197,-0.009765000000000001,1.029902,0.08296100000000001,-0.01731,0.446679,0.984943,0.7500760000000001,-0.136294
-0.06721,0.462474,0.10404000000000001,0.463129,0.261718,-0.01731,0.748682,0.720971,0.001721,-0.280329
0.46357600000000004,0.109171,0.22495700000000002,-1.411178,0.261718,-0.22493400000000002,0.144676,0.9498979999999999,0.375899,-0.1568
-0.5979949999999999,-0.071406,0.352988,0.220844,0.261718,0.605563,0.371178,-0.697868,0.7500760000000001,0.46348500000000004
0.10560399999999999,-0.149918,0.438342,0.934659,0.261718,0.14879,0.106925,0.947083,0.032902,0.190605
0.4142,-0.16562000000000002,0.05425,-0.8919959999999999,0.976743,-1.096956,-1.138838,-0.401395,1.280161,-0.238558
-0.00549,-0.28338800000000003,0.214288,-2.421913,0.17234000000000002,-0.14188399999999998,0.484429,-1.0955540000000001,-0.029461,-0.26045100000000004
-0.178304,0.014957,0.26407800000000003,0.582361,0.17234000000000002,2.349606,0.295677,-0.766618,-0.12300499999999999,2.061573
-0.042522000000000004,0.7529680000000001,-0.10934400000000001,1.041241,-1.347089,2.225032,-0.044076,-0.686025,-0.996086,2.226969
0.438888,0.289748,0.14315999999999998,-0.282494,0.261718,-0.723232,0.031425,0.9496459999999999,0.31353600000000004,-0.555403
-0.00549,0.48602799999999996,0.11826500000000001,0.44656899999999994,0.261718,-0.557133,0.446679,0.518837,0.562987,-0.619633
-0.252367,0.09346900000000001,0.23918299999999998,-0.021440999999999998,0.17234000000000002,2.141982,-3.026359,-1.273807,-0.715453,-0.052849
0.15498,-0.197025,-3.210528,-0.736839,0.351096,-0.031150999999999998,0.899684,0.16151600000000002,0.292748,-0.361135
-0.252367,0.09346900000000001,0.23918299999999998,-0.021440999999999998,0.17234000000000002,2.515706,0.257927,-1.441517,-0.590727,2.240556
-0.116585,0.28189699999999995,0.335206,-0.518215,0.08296100000000001,0.854712,0.408929,-0.051238,0.219991,0.6455649999999999
0.019197,-0.17347100000000001,0.306755,-0.081535,0.17234000000000002,-0.474083,1.050686,-0.25003200000000003,0.001721,-0.831936
0.364825,-0.000745,-0.052441999999999996,1.293223,0.976743,0.647088,-1.32759,0.11076400000000002,1.280161,1.695446
0.192011,-0.251983,0.33165,0.296423,0.261718,-0.9308559999999999,0.182426,-0.767744,-0.996086,-0.822051
0.09326,-0.087108,-2.268081,-0.164963,0.261718,0.647088,0.371178,0.22184,0.18880999999999998,0.49526099999999995
-0.054866,-0.024299,0.07914500000000001,0.136282,0.261718,-0.681707,0.144676,0.75854,0.219991,-0.578272
-3.498799,-0.44041199999999997,-3.210528,-0.36475799999999997,-4.9222150000000005,0.439463,0.446679,-0.274535,-0.933723,0.261115
0.352481,0.321153,0.128935,-1.6467200000000002,-0.9001979999999999,-0.889332,0.52218,-0.25543000000000005,0.095265,-0.9475319999999999
-0.141273,-0.024299,0.562816,-1.8813669999999998,0.08296100000000001,-1.096956,-0.157328,-0.24931399999999998,0.032902,-0.793094
-0.375806,-0.29123899999999997,-3.210528,-0.835274,0.08296100000000001,-1.055431,0.295677,-0.221414,-0.060641999999999995,-0.9850479999999999
-0.301743,0.352558,0.288973,1.6381809999999999,0.261718,1.228436,0.446679,0.695634,0.843621,0.989691
0.068573,-0.181323,-3.210528,-0.294311,-1.168333,1.560634,0.220177,-0.45548599999999995,-0.65309,1.4042430000000001
0.10560399999999999,0.014957,0.37788299999999997,-0.43222200000000005,0.261718,-1.013906,0.220177,-0.373398,0.375899,-0.917985
0.46357600000000004,0.109171,0.22495700000000002,-1.411178,0.261718,1.0208110000000001,0.106925,0.5218079999999999,0.064084,0.9821559999999999
0.29076199999999996,-0.189174,0.07914500000000001,-0.085921,0.976743,-1.470679,-1.025587,-1.035056,-0.247731,-0.698341
-0.017834,-0.149918,-2.975805,-1.078156,0.08296100000000001,-0.14188399999999998,2.4097009999999996,-0.639991,-0.060641999999999995,-0.6222489999999999
0.117948,0.23479,0.050694,0.22045599999999999,0.261718,-0.847807,-0.119577,-1.177642,-1.307901,-0.603587
-0.116585,-0.016447999999999997,0.288973,0.48374700000000004,0.17234000000000002,-0.723232,-0.044076,0.5334760000000001,0.001721,-0.514536
0.006853,-0.055704,0.335206,1.7788970000000002,0.261718,0.10726500000000001,0.106925,0.834843,0.282354,0.163986
-0.042522000000000004,-0.189174,0.33165,-0.664392,0.261718,-0.8062819999999999,0.144676,-0.40867600000000004,0.40708,-0.7009449999999999
0.10560399999999999,0.289748,0.17161099999999999,-0.22004400000000002,0.261718,-0.8062819999999999,0.55993,0.001727,-0.341275,-0.877468
-0.054866,0.580242,0.032912000000000004,-0.016668000000000002,0.261718,1.602159,-0.195078,-0.990808,-0.060641999999999995,1.739713
0.192011,-0.03215,0.249852,-0.41876499999999994,0.17234000000000002,-0.266459,-0.195078,-1.059228,-0.247731,-0.008402
-0.240024,-0.534626,0.075589,-0.617039,0.17234000000000002,3.055529,0.824183,-1.369039,-0.715453,2.346375
-2.215039,-0.17347100000000001,3.9413989999999997,-1.56941,-2.5090049999999997,-3.2424060000000003,-0.05666,2.465329,-2.700673,-2.8374639999999998
0.080916,0.014957,0.064919,0.346104,0.17234000000000002,0.771662,0.710932,0.641911,0.095265,0.408827
-3.498799,13.895848,-3.210528,-0.378275,-4.9222150000000005,-1.8444029999999998,-8.57567,3.4237900000000003,-3.802418,-5.534123999999999
0.24138600000000002,-0.322644,0.28186,0.27461199999999997,0.261718,0.439463,0.446679,-0.366369,-0.154186,0.266961
0.37716900000000003,0.109171,0.317424,-1.6582970000000001,-0.9001979999999999,-2.508801,-5.895391,-1.086079,-3.147608,-4.339027
0.13029200000000002,-0.314793,0.41700299999999996,1.051058,0.08296100000000001,0.730137,0.371178,0.6320680000000001,0.531806,0.56623
0.24138600000000002,-0.322644,0.310311,0.49055,0.261718,0.231839,0.52218,0.579627,-0.029461,0.058142
0.167323,0.171981,0.047137,0.268047,0.17234000000000002,-0.474083,0.031425,0.6050810000000001,-0.060641999999999995,-0.336084
0.006853,0.164129,0.125378,0.5845100000000001,0.261718,-0.474083,-0.081827,1.42808,0.812439,-0.270095
-0.042522000000000004,0.007106,0.26407800000000003,-0.162546,0.17234000000000002,-0.9308559999999999,0.144676,0.41166400000000003,1.124254,-0.8022199999999999
0.512951,-0.306942,0.061363,1.371548,0.976743,-1.1384809999999999,-1.25209,0.13883900000000002,0.219991,-0.22104200000000002
0.031541,0.117022,-0.17691600000000002,-0.620739,-1.168333,-2.633375,0.295677,-0.18202000000000002,0.531806,-2.401574
0.031541,0.140576,0.399221,-0.817372,0.261718,-0.30798400000000004,0.144676,0.44472799999999996,0.687713,-0.253663
0.352481,0.21123699999999998,0.306755,-0.946242,0.17234000000000002,-0.058835000000000005,0.333428,0.5597449999999999,-0.060641999999999995,-0.12063499999999999
-0.696746,-0.055704,-3.210528,0.628849,0.261718,1.768258,0.106925,0.614711,0.032902,1.6720830000000002
0.031541,0.140576,0.399221,-0.817372,0.261718,-0.8062819999999999,0.144676,1.403073,0.562987,-0.693639
0.080916,-0.142067,0.17161099999999999,-0.470713,0.261718,-0.266459,-0.119577,0.5312819999999999,0.344717,-0.050269
-0.585651,-0.354049,-3.210528,0.35651700000000003,0.261718,0.730137,-3.10186,-1.023212,-0.497183,-0.286224
0.13029200000000002,-0.071406,0.214288,0.9157420000000001,0.261718,0.06573999999999999,0.220177,0.849734,0.282354,0.05166900000000001
-0.017834,-0.275537,0.388552,0.9497270000000001,0.261718,0.024215,0.069175,-0.295756,-0.8089970000000001,0.10248099999999999
0.17966700000000002,-0.43256000000000006,0.150273,-1.883217,-1.0789549999999999,0.190314,-0.044076,-2.626187,-1.557353,0.342776
-0.017834,-0.055704,0.23206999999999997,0.604621,-0.989576,0.06573999999999999,0.9751850000000001,1.290192,0.562987,-0.332998
0.426544,0.588093,0.160942,-0.889699,0.261718,0.06573999999999999,0.408929,1.455048,-0.216549,-0.028980000000000002
0.006853,0.407516,0.27474699999999996,-0.083803,0.261718,-1.429155,-0.081827,0.604187,0.687713,-1.146105
0.204355,0.36040900000000003,0.139604,0.299019,-0.095795,-0.349509,0.106925,0.345652,0.126447,-0.25653200000000004
-0.00549,0.48602799999999996,0.11826500000000001,0.44656899999999994,0.261718,-0.8062819999999999,0.484429,0.731009,0.46944300000000005,-0.8565280000000001
0.13029200000000002,-0.46396499999999996,0.338762,0.26578,0.261718,0.647088,0.748682,-0.13839400000000002,-0.310094,0.28177800000000003
-0.672058,0.06991499999999999,0.395665,1.1036620000000001,0.261718,0.9792860000000001,0.106925,0.728543,1.155435,0.979914
-0.128929,0.022808000000000002,0.19295,0.837775,0.261718,0.688613,-0.044076,0.10323099999999999,-0.060641999999999995,0.7798350000000001
0.006853,0.462474,-0.016878,0.649795,-1.347089,-0.6401819999999999,-0.157328,1.094523,0.40708,-0.38064000000000003
0.068573,-0.6523939999999999,0.395665,1.220985,0.261718,0.647088,0.748682,-0.120609,0.40708,0.294086
-0.079554,-0.17347100000000001,0.367214,0.32450100000000004,0.261718,-0.01731,0.182426,0.22403299999999998,-0.310094,0.0013390000000000001
-0.462213,0.352558,0.150273,0.5604899999999999,0.261718,-0.30798400000000004,0.069175,0.696042,0.9995280000000001,-0.188252
0.4142,-0.306942,4.329047,-1.3914549999999999,-4.743459,-0.515608,0.333428,0.859248,0.594169,-0.5107149999999999
0.648733,-0.197025,0.029355000000000003,0.335213,-0.185173,-0.8062819999999999,-1.063338,0.5483100000000001,1.529613,-0.015430000000000001
0.031541,0.140576,0.399221,-0.817372,0.261718,-0.515608,0.220177,1.158788,0.531806,-0.45473100000000005
0.13029200000000002,-0.212727,0.32453699999999996,0.386474,0.261718,0.397939,0.748682,0.08140800000000001,0.282354,0.070234
-0.128929,0.022808000000000002,0.19295,0.837775,0.261718,0.10726500000000001,-0.044076,-0.897323,-0.746634,0.241019
-0.042522000000000004,0.007106,0.26407800000000003,-0.162546,0.17234000000000002,-0.266459,-2.8376069999999998,-0.160003,0.126447,-2.174878
0.710453,-0.10281099999999999,0.157386,1.1999790000000001,0.976743,0.10726500000000001,-1.063338,0.573278,0.9995280000000001,0.902942
0.994361,-0.008597,-0.148465,0.8268840000000001,0.261718,-0.30798400000000004,0.106925,0.820902,0.18880999999999998,-0.22001700000000002
-0.770809,-0.11066199999999998,0.32809299999999997,0.26205,0.17234000000000002,-0.14188399999999998,0.408929,-0.093078,0.001721,-0.23525500000000002
0.14263599999999999,0.43107,0.032912000000000004,-0.486796,0.261718,-0.681707,0.257927,-0.051063,0.064084,-0.627734
-0.252367,-0.008597,-2.044028,0.342613,0.351096,-0.723232,0.408929,1.4038110000000001,1.903791,-0.731951
0.303106,0.022808000000000002,0.14671700000000001,-1.8158419999999997,0.261718,-0.30798400000000004,0.220177,-0.9544819999999999,-0.247731,-0.279534
-0.030177999999999996,0.438921,-0.045329,0.766462,0.17234000000000002,-0.30798400000000004,0.295677,0.906524,0.438262,-0.320449
3.722352,0.336855,0.17516800000000002,-2.701227,0.261718,0.439463,0.333428,0.700254,-1.151994,0.326502
0.389513,0.556689,0.431229,-1.955514,0.08296100000000001,-0.391033,-0.044076,0.21131599999999998,-0.777816,-0.21429099999999998
-0.06721,-0.275537,0.253409,0.371526,-1.0789549999999999,0.730137,0.52218,-0.175011,0.438262,0.478155
-0.28939899999999996,-0.424709,0.107596,0.666147,0.17234000000000002,1.103861,0.220177,0.097523,0.718895,0.9966709999999999
-2.215039,-0.29909,0.352988,0.05485399999999999,-1.704602,-0.22493400000000002,0.484429,0.07737000000000001,0.126447,-0.345451
0.426544,-0.055704,-0.08445,0.139087,0.976743,-0.9723809999999999,-1.1765889999999999,0.346506,1.654339,-0.11785
0.303106,0.352558,0.082701,0.7039810000000001,0.261718,-0.6401819999999999,0.031425,1.045442,-0.029461,-0.47366899999999995
-0.215336,-0.10281099999999999,0.360101,0.941284,0.17234000000000002,-0.01731,0.182426,1.430662,0.9371649999999999,0.00692
-0.06721,-0.157769,-3.210528,-2.154594,-1.79398,-2.882524,0.182426,-2.5866569999999998,-0.902542,-2.5777360000000002
0.117948,-0.212727,0.23206999999999997,0.807221,-1.0789549999999999,0.688613,0.55993,1.3483020000000001,0.594169,0.43249
0.37716900000000003,-0.07925700000000001,0.153829,-1.1029520000000002,0.261718,2.266557,0.446679,-0.8780819999999999,-0.247731,1.880987
0.117948,0.171981,0.21784499999999998,1.738109,0.261718,0.397939,-0.119577,0.5146430000000001,-0.091823,0.570955
0.327793,0.336855,-0.020434,1.086893,0.261718,-0.432558,0.106925,0.6089829999999999,-0.247731,-0.32847800000000005
-0.141273,-0.055704,0.207175,0.246982,0.261718,-0.058835000000000005,0.333428,1.1875229999999999,-0.091823,-0.125204
0.266074,0.164129,0.11826500000000001,0.320234,0.261718,0.564038,0.597681,0.065526,-0.091823,0.28913099999999997
0.883267,-0.314793,0.086258,-1.3378370000000002,0.976743,-1.8444029999999998,-1.1765889999999999,-0.008622,1.155435,-0.991052
0.031541,0.446772,0.072032,0.600056,0.261718,0.439463,0.295677,0.367844,0.064084,0.350046
-0.16596,-0.26768600000000004,0.256965,0.051662,0.261718,0.9792860000000001,0.55993,-0.344197,0.095265,0.728396
-0.314087,-0.040001,0.303198,1.37665,0.17234000000000002,1.643684,0.597681,-0.351051,0.531806,1.238063
0.13029200000000002,-0.456114,0.292529,0.202672,0.261718,-0.474083,1.352689,0.003785,0.001721,-0.965736
-2.523635,-0.346197,-2.349878,-0.775688,0.17234000000000002,-1.22153,0.031425,-2.818205,-1.307901,-1.009219
-0.672058,-0.613138,0.360101,0.373406,0.17234000000000002,-0.14188399999999998,0.069175,0.987215,0.594169,-0.058359
0.229043,-0.354049,0.182281,0.210878,0.261718,0.480988,0.52218,-0.465854,0.032902,0.261115
0.10560399999999999,-0.251983,0.466793,0.287084,0.261718,0.439463,0.333428,0.056401,-0.278912,0.329732
0.080916,-0.24413200000000002,0.214288,-0.37914000000000003,0.261718,-0.349509,0.106925,-0.287019,0.001721,-0.24887800000000002
0.056228999999999994,0.054213,0.392108,-0.028960000000000003,0.261718,0.397939,0.55993,-0.166663,0.375899,0.163444
